sale_id,store_id,user_id,sale_date,sales_amount
2228,2,1011,2023-12-27,24.13
2325,5,1382,2023-12-27,70.3
4445,2,2205,2023-12-27,50.77
4742,3,1203,2023-12-27,30.27
583,5,128,2023-12-27,40.99
5988,2,1784,2023-12-27,12.01
3076,4,1898,2023-12-27,28.85
1066,5,2094,2023-12-27,64.78
953,4,1768,2023-12-27,49.18
772,3,2005,2023-12-27,62.51
3044,2,1350,2023-12-27,78.0
6507,5,57,2023-12-27,52.2
8666,6,636,2023-12-27,24.65
2450,4,1304,2023-12-28,14.5
6519,5,2392,2023-12-28,26.12
9335,5,1755,2023-12-28,58.29
754,5,1382,2023-12-28,69.5
2150,3,1937,2023-12-28,27.55
1793,5,1726,2023-12-28,34.62
9054,5,2017,2023-12-28,50.08
9821,2,578,2023-12-28,33.28
5845,4,85,2023-12-28,60.65
128,1,564,2023-12-28,34.15
9421,5,1868,2023-12-28,52.24
3050,5,1662,2023-12-28,24.72
1915,6,1826,2023-12-28,75.87
6524,4,986,2023-12-28,79.15
3143,2,1321,2023-12-28,21.27
7893,2,663,2023-12-28,11.91
2771,3,1588,2023-12-28,38.58
9262,4,257,2023-12-28,14.97
6888,1,2418,2023-12-29,56.89
6227,1,575,2023-12-29,78.51
9267,5,682,2023-12-29,13.23
1759,4,1514,2023-12-29,26.95
3668,2,1481,2023-12-29,27.65
9812,2,1626,2023-12-29,58.95
1159,2,1564,2023-12-29,49.43
2979,3,41,2023-12-29,77.55
5592,3,1040,2023-12-29,23.98
5483,4,2112,2023-12-29,63.68
4655,4,607,2023-12-29,73.05
2139,2,694,2023-12-29,36.59
3737,2,559,2023-12-30,16.69
885,1,1437,2023-12-30,65.38
3059,5,2347,2023-12-30,28.17
5756,1,58,2023-12-30,75.92
1744,2,1587,2023-12-30,55.98
7823,3,2373,2023-12-30,32.21
2639,6,2253,2023-12-30,79.12
9825,1,941,2023-12-30,12.0
6486,4,1479,2023-12-30,36.85
2815,4,1775,2023-12-30,45.37
5067,1,1895,2023-12-30,21.74
8285,3,2273,2023-12-30,61.32
4688,3,1252,2023-12-30,68.74
6022,6,1918,2023-12-30,62.98
5398,6,1133,2023-12-30,37.2
3700,2,984,2023-12-31,60.59
9952,4,731,2023-12-31,32.85
8304,3,2420,2023-12-31,46.85
589,2,1193,2023-12-31,66.01
7452,6,838,2023-12-31,16.21
8485,3,1994,2023-12-31,51.7
1985,4,2423,2023-12-31,39.27
8292,1,1327,2023-12-31,48.62
535,4,473,2023-12-31,10.07
1490,5,1366,2023-12-31,36.87
6117,5,1481,2023-12-31,46.71
4622,1,2434,2023-12-31,15.76
6812,1,604,2023-12-31,47.02
5932,2,2345,2023-12-31,30.06
6225,5,1730,2024-01-01,54.52
8653,3,1379,2024-01-01,19.34
4605,2,523,2024-01-01,27.63
74,3,99,2024-01-01,47.42
4542,1,1595,2024-01-01,14.08
8931,3,2450,2024-01-01,75.93
8801,1,368,2024-01-01,38.23
6956,2,1128,2024-01-01,49.09
5308,2,499,2024-01-01,47.04
3597,2,517,2024-01-01,73.36
588,4,2042,2024-01-01,10.5
4825,1,1433,2024-01-02,73.87
9202,3,565,2024-01-02,38.9
3587,5,1800,2024-01-02,44.6
1045,1,132,2024-01-02,56.55
2833,5,1731,2024-01-02,20.49
651,5,441,2024-01-02,67.72
3287,2,923,2024-01-02,38.07
5178,4,1101,2024-01-02,31.14
4962,1,418,2024-01-02,42.37
8289,5,2206,2024-01-02,30.24
3948,4,984,2024-01-02,11.25
6139,2,901,2024-01-02,27.53
4269,3,2076,2024-01-02,14.78
1148,4,225,2024-01-02,15.8
4083,1,2322,2024-01-02,30.75
1720,2,2283,2024-01-03,65.17
2840,2,113,2024-01-03,24.28
2506,3,2404,2024-01-03,54.47
4016,6,2164,2024-01-03,60.6
467,2,2396,2024-01-03,66.13
7317,3,1095,2024-01-03,14.15
7074,2,1504,2024-01-03,59.48
5537,2,1865,2024-01-03,72.28
484,4,1185,2024-01-03,15.71
1806,1,1081,2024-01-03,78.83
5147,5,1883,2024-01-03,51.66
5258,3,1094,2024-01-03,12.26
9866,4,726,2024-01-04,59.83
3680,6,2302,2024-01-04,14.79
3931,5,2413,2024-01-04,75.36
494,3,1511,2024-01-04,16.58
9546,1,1693,2024-01-04,33.47
6702,3,1538,2024-01-04,55.94
1548,1,858,2024-01-04,37.03
1071,6,2357,2024-01-04,29.03
8233,4,471,2024-01-04,69.96
7722,4,2209,2024-01-04,30.76
4109,1,879,2024-01-04,76.85
1977,6,738,2024-01-04,44.09
2684,4,888,2024-01-04,64.32
4514,1,1419,2024-01-04,74.39
9707,3,1022,2024-01-04,37.85
9307,3,1234,2024-01-04,38.2
6698,2,248,2024-01-04,74.3
9788,4,2386,2024-01-04,31.19
2456,6,437,2024-01-05,68.3
3961,3,517,2024-01-05,53.0
4841,4,1369,2024-01-05,65.67
585,1,857,2024-01-05,66.24
9595,6,1514,2024-01-05,12.94
8258,6,1254,2024-01-05,71.13
2440,2,2106,2024-01-05,61.1
1114,6,1585,2024-01-05,73.88
3522,2,617,2024-01-05,32.42
4448,1,2088,2024-01-05,34.85
8812,3,2138,2024-01-05,23.97
8712,2,1856,2024-01-05,68.99
1892,1,74,2024-01-05,45.24
1770,6,1317,2024-01-05,42.69
1174,4,498,2024-01-05,10.79
757,2,2358,2024-01-05,75.89
1405,1,2189,2024-01-05,42.79
8532,4,40,2024-01-06,47.98
8997,3,870,2024-01-06,78.68
8513,5,2125,2024-01-06,48.1
6953,6,2496,2024-01-06,79.77
8512,2,2008,2024-01-06,67.0
6793,2,1000,2024-01-06,47.34
6057,5,2187,2024-01-06,35.92
7378,1,2478,2024-01-06,32.79
5198,2,1574,2024-01-06,78.6
9078,5,1638,2024-01-06,56.24
5820,5,1296,2024-01-06,73.75
3172,4,2494,2024-01-07,42.85
9207,3,1700,2024-01-07,29.31
7181,3,2347,2024-01-07,44.93
8639,6,1804,2024-01-07,68.44
4047,5,815,2024-01-07,57.17
7168,4,292,2024-01-07,46.16
49,5,649,2024-01-07,77.93
7112,5,1596,2024-01-07,11.41
6727,3,2288,2024-01-07,64.53
3251,2,1520,2024-01-07,39.52
4169,2,290,2024-01-08,73.0
7264,3,233,2024-01-08,77.81
9963,1,666,2024-01-08,24.77
1318,2,1228,2024-01-08,24.22
3007,2,2093,2024-01-08,60.78
1079,5,2255,2024-01-08,46.15
6837,2,2138,2024-01-08,70.14
6016,5,852,2024-01-08,39.23
3443,4,2182,2024-01-08,39.29
8344,1,1246,2024-01-08,45.04
78,6,1066,2024-01-08,28.38
6612,5,1680,2024-01-08,21.37
3182,3,793,2024-01-08,75.38
6310,1,2500,2024-01-09,69.68
6781,3,1642,2024-01-09,11.96
763,4,1670,2024-01-09,70.38
1554,4,2069,2024-01-09,79.48
5753,1,1550,2024-01-09,17.54
6838,4,2195,2024-01-09,72.29
616,5,1921,2024-01-09,70.58
6439,2,1662,2024-01-09,30.06
4572,1,2362,2024-01-09,40.68
2354,6,516,2024-01-09,64.4
8187,4,2435,2024-01-09,30.53
2235,2,958,2024-01-09,46.77
974,6,2239,2024-01-09,16.82
1616,4,1487,2024-01-09,55.15
7208,3,327,2024-01-09,76.11
7071,6,130,2024-01-10,69.72
4272,3,2230,2024-01-10,44.84
1930,4,189,2024-01-10,57.29
6661,6,1678,2024-01-10,66.23
304,3,1847,2024-01-10,16.62
2322,3,1136,2024-01-10,61.22
4544,1,1945,2024-01-10,67.25
9939,3,1588,2024-01-10,54.28
7432,6,1861,2024-01-10,18.67
6693,3,262,2024-01-10,49.24
6398,5,412,2024-01-10,47.37
3192,3,862,2024-01-10,13.92
8265,3,1834,2024-01-10,54.82
8400,2,2031,2024-01-10,10.01
1659,1,1469,2024-01-10,68.42
3008,6,28,2024-01-10,28.91
5514,5,1705,2024-01-10,58.69
4925,3,678,2024-01-11,76.51
94,5,253,2024-01-11,44.22
4363,1,95,2024-01-11,48.22
173,3,67,2024-01-11,61.57
9295,6,339,2024-01-11,13.99
9418,5,1459,2024-01-11,31.05
5089,6,2296,2024-01-11,59.08
3914,3,1765,2024-01-11,44.38
5092,1,1771,2024-01-11,69.02
1222,1,2083,2024-01-11,71.88
3810,1,1773,2024-01-11,48.12
8657,3,1434,2024-01-11,78.77
6402,2,745,2024-01-11,15.35
6974,6,390,2024-01-11,56.99
7000,6,928,2024-01-11,54.17
2250,4,2261,2024-01-11,50.34
6514,5,2496,2024-01-12,41.99
504,5,622,2024-01-12,76.51
6752,2,355,2024-01-12,36.3
844,5,1806,2024-01-12,53.65
9032,4,2028,2024-01-12,75.88
9232,1,1740,2024-01-12,29.26
2526,4,2155,2024-01-12,12.84
2653,4,1119,2024-01-12,50.11
4815,5,1875,2024-01-12,77.64
4958,2,31,2024-01-13,78.08
3603,6,331,2024-01-13,61.44
119,6,2331,2024-01-13,19.01
132,4,1383,2024-01-13,51.22
8180,1,353,2024-01-13,30.58
1979,2,1898,2024-01-13,75.82
2148,1,4,2024-01-13,63.77
9187,4,1320,2024-01-13,41.39
3183,1,76,2024-01-13,37.8
5124,5,42,2024-01-13,55.65
6129,3,1682,2024-01-13,30.87
8414,4,253,2024-01-14,14.08
6618,5,1748,2024-01-14,72.89
5568,1,466,2024-01-14,76.12
1280,4,326,2024-01-14,22.21
4125,1,985,2024-01-14,67.82
2347,4,462,2024-01-14,39.6
7386,4,252,2024-01-14,18.57
6965,2,2433,2024-01-14,36.49
3716,4,1006,2024-01-14,64.64
545,1,938,2024-01-14,50.25
1535,2,1758,2024-01-14,15.1
5887,1,671,2024-01-14,23.28
57,6,384,2024-01-14,20.66
1633,1,2199,2024-01-14,69.73
7066,3,372,2024-01-14,77.06
3764,6,1517,2024-01-14,41.81
5347,1,1904,2024-01-14,71.11
8001,3,1267,2024-01-14,30.43
8794,6,1439,2024-01-14,55.74
2619,4,2178,2024-01-14,40.82
2777,1,1721,2024-01-14,68.46
1466,2,603,2024-01-15,51.46
36,3,1316,2024-01-15,37.04
6521,3,2109,2024-01-15,20.19
5033,1,2040,2024-01-15,24.54
3988,4,549,2024-01-15,45.14
3465,4,290,2024-01-15,51.03
9731,5,1913,2024-01-15,27.12
9506,5,214,2024-01-15,11.98
4722,2,46,2024-01-15,77.14
2113,3,2037,2024-01-15,51.37
5532,2,1342,2024-01-16,36.32
6986,4,1893,2024-01-16,70.91
1313,1,2108,2024-01-16,73.57
8825,2,1084,2024-01-16,20.84
6238,2,1162,2024-01-16,62.58
704,1,1064,2024-01-16,73.37
5544,3,344,2024-01-16,56.81
6282,4,1689,2024-01-16,15.02
9850,1,2354,2024-01-16,73.7
322,2,644,2024-01-16,16.08
7293,1,818,2024-01-16,59.92
5801,1,1102,2024-01-16,28.24
6363,6,930,2024-01-16,38.41
6647,2,2173,2024-01-17,64.59
2290,3,2212,2024-01-17,57.21
6099,3,1246,2024-01-17,59.59
2165,1,865,2024-01-17,17.26
6250,5,186,2024-01-17,29.43
4290,6,100,2024-01-17,27.13
4060,3,452,2024-01-17,60.04
3982,2,1027,2024-01-17,22.27
7495,1,912,2024-01-17,61.15
9153,2,1051,2024-01-17,27.34
5526,3,1237,2024-01-17,61.75
5184,3,2292,2024-01-17,55.94
355,2,305,2024-01-18,24.16
6504,1,2330,2024-01-18,12.18
5316,5,2057,2024-01-18,26.01
6753,1,73,2024-01-18,43.02
6212,3,102,2024-01-18,52.89
4321,3,849,2024-01-18,38.6
1514,2,222,2024-01-18,12.82
8658,3,281,2024-01-18,27.78
9837,1,1133,2024-01-18,33.58
4462,5,1849,2024-01-18,73.48
6397,5,1151,2024-01-18,16.77
3111,1,348,2024-01-18,76.01
705,3,1950,2024-01-19,20.29
388,5,598,2024-01-19,70.9
3698,6,322,2024-01-19,50.8
6809,4,1036,2024-01-19,61.75
3141,4,1462,2024-01-19,51.06
230,1,2314,2024-01-19,13.9
5505,3,1778,2024-01-19,58.32
9586,4,63,2024-01-19,22.2
1972,1,156,2024-01-19,33.08
7863,2,1051,2024-01-19,55.86
9677,5,439,2024-01-19,20.06
709,2,2263,2024-01-19,78.19
3472,3,981,2024-01-20,33.42
7844,3,373,2024-01-20,10.97
4334,3,1285,2024-01-20,55.49
6131,1,1408,2024-01-20,64.05
908,4,383,2024-01-20,21.86
8221,2,1297,2024-01-20,25.75
8080,2,74,2024-01-20,76.13
2378,3,380,2024-01-20,64.71
8205,4,1904,2024-01-20,48.97
7824,4,118,2024-01-20,71.41
2407,6,443,2024-01-20,69.03
2650,3,1706,2024-01-20,68.33
1696,2,1354,2024-01-20,43.0
6563,5,2036,2024-01-20,58.16
1468,3,2376,2024-01-20,16.12
5706,2,2134,2024-01-21,19.37
2972,5,883,2024-01-21,77.42
1273,5,1734,2024-01-21,51.95
9573,4,2234,2024-01-21,55.65
6999,6,670,2024-01-21,54.41
7943,2,159,2024-01-21,71.53
8433,5,2329,2024-01-21,55.41
1627,5,1120,2024-01-21,19.37
1435,6,607,2024-01-21,65.91
4404,4,1194,2024-01-21,66.95
2373,5,1917,2024-01-22,74.52
2766,1,1285,2024-01-22,49.89
4415,4,1638,2024-01-22,30.81
8204,5,1129,2024-01-22,35.2
8340,5,1225,2024-01-22,12.91
1427,1,443,2024-01-22,35.98
1136,4,1766,2024-01-22,41.95
9373,6,216,2024-01-22,36.42
2470,1,1105,2024-01-22,23.46
7604,1,2248,2024-01-22,41.2
8102,3,611,2024-01-22,49.97
4956,1,576,2024-01-23,22.84
4807,1,1321,2024-01-23,16.67
8319,5,1693,2024-01-23,76.49
6101,1,369,2024-01-23,48.3
7872,5,596,2024-01-23,26.87
7075,1,1292,2024-01-23,20.95
949,6,1758,2024-01-23,44.02
4762,4,1078,2024-01-23,65.67
2704,2,1672,2024-01-23,72.27
2317,4,13,2024-01-23,41.42
2216,6,942,2024-01-24,59.19
6048,1,1937,2024-01-24,78.88
7267,1,2424,2024-01-24,64.11
543,2,1861,2024-01-24,30.42
9865,4,841,2024-01-24,41.64
7395,6,716,2024-01-24,58.94
7275,6,1872,2024-01-24,70.04
5990,5,1008,2024-01-24,41.52
3993,2,1155,2024-01-24,41.65
992,2,1070,2024-01-24,41.13
2338,1,811,2024-01-24,44.97
4101,3,976,2024-01-24,14.08
8544,6,2202,2024-01-24,35.24
5571,6,703,2024-01-24,30.33
9178,5,1246,2024-01-24,23.44
2685,6,2271,2024-01-24,22.36
8413,5,193,2024-01-24,63.28
8607,4,736,2024-01-24,45.3
8963,2,2250,2024-01-25,42.88
8325,5,1662,2024-01-25,27.39
7055,4,889,2024-01-25,37.43
5390,1,1917,2024-01-25,14.91
8092,3,1228,2024-01-25,17.71
9058,2,195,2024-01-25,77.73
5256,4,1435,2024-01-25,47.62
3162,3,91,2024-01-25,19.0
7212,4,406,2024-01-25,74.77
8659,4,757,2024-01-26,12.05
6127,3,2222,2024-01-26,60.39
7332,6,2266,2024-01-26,48.69
3537,4,709,2024-01-26,43.41
3047,5,1754,2024-01-26,71.19
2357,4,1824,2024-01-26,35.96
509,3,1713,2024-01-26,67.98
5676,2,2015,2024-01-26,69.58
8970,1,1342,2024-01-26,55.29
1544,3,1091,2024-01-26,13.0
1486,2,492,2024-01-26,34.87
8673,2,260,2024-01-26,72.66
9909,6,1575,2024-01-26,58.16
573,5,375,2024-01-26,62.78
689,2,115,2024-01-26,23.6
3307,4,203,2024-01-26,20.08
5761,6,1787,2024-01-26,58.56
4368,1,655,2024-01-26,47.52
7852,4,1039,2024-01-27,48.26
1904,6,1164,2024-01-27,40.65
8672,6,455,2024-01-27,51.85
5393,2,1768,2024-01-27,57.74
2761,4,327,2024-01-27,79.14
3305,4,1912,2024-01-27,29.33
6547,2,1309,2024-01-27,35.12
6380,1,1344,2024-01-27,37.98
4898,3,679,2024-01-27,52.86
6831,4,896,2024-01-27,35.4
5573,2,1906,2024-01-27,59.25
2428,2,2087,2024-01-27,73.94
5839,5,388,2024-01-27,58.2
2275,3,1690,2024-01-27,46.56
1117,6,178,2024-01-27,11.11
9773,3,1819,2024-01-27,22.84
2609,6,1915,2024-01-27,79.86
6287,6,1627,2024-01-28,29.53
6744,4,753,2024-01-28,33.12
5244,2,1607,2024-01-28,45.27
9422,3,177,2024-01-28,76.98
6216,1,173,2024-01-28,34.63
5196,2,330,2024-01-28,30.83
1032,4,281,2024-01-28,63.02
9035,4,77,2024-01-28,36.8
7623,5,1540,2024-01-28,55.31
7967,5,772,2024-01-28,60.2
7213,2,2431,2024-01-28,11.15
1081,4,2078,2024-01-28,23.18
7458,1,441,2024-01-28,30.43
330,6,946,2024-01-28,12.28
4689,6,1009,2024-01-28,69.79
6623,5,121,2024-01-29,60.21
6583,2,1355,2024-01-29,12.1
45,5,1444,2024-01-29,31.9
2831,2,865,2024-01-29,12.8
5666,4,2339,2024-01-29,49.52
6132,2,1454,2024-01-29,67.05
9511,2,747,2024-01-29,52.56
8469,2,143,2024-01-29,19.17
2453,3,2051,2024-01-29,75.84
5410,4,2147,2024-01-29,37.63
6930,3,640,2024-01-29,25.82
5841,1,2230,2024-01-29,51.19
2330,6,479,2024-01-29,16.97
4080,4,31,2024-01-29,66.57
4800,5,1405,2024-01-29,12.44
4426,1,1208,2024-01-29,43.9
4106,1,166,2024-01-29,75.56
1900,4,270,2024-01-29,40.81
5271,3,1982,2024-01-29,12.58
5301,6,1650,2024-01-30,31.05
3648,5,2154,2024-01-30,21.95
978,2,1801,2024-01-30,45.16
7991,1,1792,2024-01-30,60.12
1315,4,2213,2024-01-30,50.4
8636,3,1712,2024-01-30,31.8
2716,4,1584,2024-01-30,31.06
5302,3,1740,2024-01-30,63.65
5994,4,2098,2024-01-30,32.08
8944,6,1787,2024-01-31,43.7
9327,5,2268,2024-01-31,52.22
8651,2,417,2024-01-31,64.11
3548,2,1546,2024-01-31,63.02
2586,2,2338,2024-01-31,15.48
8913,1,189,2024-01-31,18.27
4758,5,795,2024-01-31,61.99
4376,4,1678,2024-01-31,59.2
4691,2,2401,2024-01-31,48.04
3157,5,1432,2024-01-31,32.51
6278,4,342,2024-01-31,47.55
1379,5,2162,2024-01-31,57.49
6841,2,2242,2024-01-31,15.95
746,2,856,2024-01-31,44.47
3062,1,1880,2024-01-31,74.04
6423,3,1333,2024-01-31,13.41
9095,1,406,2024-01-31,54.23
8901,1,1057,2024-01-31,40.11
9838,5,324,2024-02-01,29.57
2406,4,1685,2024-02-01,72.23
1653,6,192,2024-02-01,66.22
4948,4,1946,2024-02-01,71.54
5696,2,1569,2024-02-01,14.35
3595,1,1989,2024-02-01,72.72
9364,5,2204,2024-02-01,71.19
6988,4,731,2024-02-01,40.42
8892,4,1079,2024-02-01,62.27
6179,4,2313,2024-02-01,26.25
7898,2,641,2024-02-01,15.41
8378,6,301,2024-02-01,41.93
5103,1,706,2024-02-01,75.68
156,1,573,2024-02-01,39.45
5440,5,120,2024-02-01,28.88
6866,2,437,2024-02-01,28.57
1742,3,2209,2024-02-01,48.86
4071,3,1411,2024-02-01,24.45
7459,4,1949,2024-02-02,55.17
260,3,2083,2024-02-02,59.84
1698,5,1464,2024-02-02,19.27
4954,2,305,2024-02-02,32.05
7689,3,2189,2024-02-02,11.96
2637,4,981,2024-02-02,26.66
4381,1,2413,2024-02-02,77.93
9015,6,85,2024-02-02,27.5
1604,6,153,2024-02-02,22.72
7130,2,1185,2024-02-02,47.47
7480,4,621,2024-02-02,35.45
5237,3,851,2024-02-02,69.93
8491,3,1099,2024-02-02,37.75
2315,3,1736,2024-02-02,55.73
7261,4,1904,2024-02-02,12.34
446,4,592,2024-02-02,76.82
7849,3,701,2024-02-02,68.43
1503,5,1056,2024-02-03,50.97
7255,1,721,2024-02-03,27.53
5221,3,1767,2024-02-03,19.96
2293,2,1767,2024-02-03,25.89
5498,5,1357,2024-02-03,37.54
9417,3,1602,2024-02-03,47.01
9358,4,870,2024-02-03,16.41
1436,6,1203,2024-02-03,32.28
5287,1,1633,2024-02-03,68.54
9975,1,1866,2024-02-03,48.39
2200,1,1626,2024-02-03,34.78
8270,5,1438,2024-02-03,71.71
9582,3,858,2024-02-03,11.07
1898,3,298,2024-02-03,11.4
8133,6,63,2024-02-03,18.19
4902,6,2178,2024-02-03,75.77
6710,5,2424,2024-02-03,43.24
8116,3,2407,2024-02-03,75.4
4533,1,2085,2024-02-03,20.28
9999,4,1322,2024-02-04,30.75
7203,3,1094,2024-02-04,73.83
144,3,184,2024-02-04,34.65
7555,4,753,2024-02-04,25.69
2004,3,1889,2024-02-04,25.37
2907,4,3,2024-02-04,63.86
7894,4,1409,2024-02-04,13.23
641,6,2002,2024-02-04,20.87
6830,2,1669,2024-02-04,25.35
8407,4,2295,2024-02-04,66.36
9161,3,1019,2024-02-04,26.44
9530,6,2242,2024-02-04,15.03
9188,1,2134,2024-02-04,16.53
2212,1,551,2024-02-04,74.66
501,1,2021,2024-02-05,16.21
1758,4,2120,2024-02-05,15.95
7048,5,378,2024-02-05,58.3
8163,6,2126,2024-02-05,61.66
2999,4,1613,2024-02-05,64.9
7884,2,2470,2024-02-05,62.03
4824,2,1751,2024-02-05,43.7
529,6,1187,2024-02-05,65.96
7132,6,1456,2024-02-05,24.75
7903,4,336,2024-02-05,22.11
455,1,1581,2024-02-05,10.01
3161,2,1840,2024-02-05,17.0
2905,6,954,2024-02-05,55.68
158,6,1418,2024-02-05,59.17
1311,4,1189,2024-02-05,51.57
8061,4,1527,2024-02-06,63.81
3491,4,1172,2024-02-06,53.04
8951,3,1370,2024-02-06,13.43
5865,1,586,2024-02-06,16.33
4096,2,290,2024-02-06,58.23
9135,6,414,2024-02-06,77.64
2439,1,773,2024-02-06,40.84
8312,5,138,2024-02-06,38.15
1285,2,911,2024-02-06,34.21
9554,3,1419,2024-02-06,71.15
5399,4,1658,2024-02-06,77.88
9269,2,37,2024-02-06,13.38
24,6,938,2024-02-06,44.5
4681,6,1082,2024-02-06,22.39
9123,3,2149,2024-02-07,71.09
548,2,731,2024-02-07,50.26
7916,4,727,2024-02-07,53.97
2605,3,932,2024-02-07,76.82
8697,4,2459,2024-02-07,78.53
2196,1,1712,2024-02-07,77.18
3987,3,1030,2024-02-07,38.49
3540,1,1940,2024-02-07,63.08
97,2,2364,2024-02-07,37.4
8903,5,613,2024-02-07,49.92
8723,1,571,2024-02-07,68.12
2396,4,976,2024-02-07,48.96
1886,4,2001,2024-02-07,61.45
4311,1,120,2024-02-08,15.52
6043,5,377,2024-02-08,42.55
2328,2,432,2024-02-08,18.07
9234,1,669,2024-02-08,69.59
832,6,2199,2024-02-08,35.56
6107,2,1443,2024-02-08,66.93
7371,1,2000,2024-02-08,75.0
8950,3,1986,2024-02-08,64.42
1572,6,619,2024-02-08,76.85
8540,2,1600,2024-02-08,11.32
7816,5,1996,2024-02-08,30.34
784,5,2499,2024-02-08,13.26
2955,4,1187,2024-02-08,46.88
7888,5,1304,2024-02-08,45.11
3108,6,140,2024-02-08,75.84
1703,5,127,2024-02-08,22.58
7978,5,1612,2024-02-08,56.57
867,4,2407,2024-02-08,16.9
7804,2,1700,2024-02-09,50.53
7285,5,1447,2024-02-09,30.46
2817,6,1915,2024-02-09,75.48
5636,6,1598,2024-02-09,69.5
61,2,1515,2024-02-09,49.0
4633,2,2065,2024-02-09,35.98
1491,5,158,2024-02-09,74.64
846,2,138,2024-02-09,71.05
6341,6,37,2024-02-09,10.87
2483,2,1313,2024-02-09,24.11
9782,6,1353,2024-02-09,30.21
9950,3,1735,2024-02-09,51.91
1302,6,34,2024-02-09,36.37
9431,6,631,2024-02-09,36.39
4580,5,1359,2024-02-09,54.69
6884,3,334,2024-02-09,17.1
2665,6,1400,2024-02-10,58.28
6640,4,1606,2024-02-10,78.59
8000,3,2107,2024-02-10,11.41
2763,5,2179,2024-02-10,35.66
880,1,487,2024-02-10,21.24
32,2,897,2024-02-10,36.01
5365,2,791,2024-02-10,30.3
2661,4,1922,2024-02-10,25.7
5890,4,2358,2024-02-10,77.12
9143,4,1667,2024-02-10,39.87
7864,6,278,2024-02-10,30.14
6365,2,297,2024-02-10,67.9
3645,4,1299,2024-02-10,26.19
7741,5,1149,2024-02-10,55.15
6438,5,2293,2024-02-10,76.98
5543,6,1144,2024-02-10,25.65
569,2,605,2024-02-10,20.93
5193,6,1607,2024-02-11,19.24
2902,6,1791,2024-02-11,45.67
6630,5,1214,2024-02-11,57.54
496,6,208,2024-02-11,66.87
9494,6,2370,2024-02-11,66.07
3054,4,1323,2024-02-11,79.19
8644,1,10,2024-02-11,61.11
7736,3,1783,2024-02-11,65.06
1942,4,2492,2024-02-12,30.74
5181,3,1893,2024-02-12,43.31
199,2,1072,2024-02-12,53.99
4063,6,1525,2024-02-12,73.15
309,4,1556,2024-02-12,37.13
6984,5,1813,2024-02-12,31.96
1296,3,1974,2024-02-12,35.1
204,4,1448,2024-02-12,31.41
6447,4,360,2024-02-12,60.25
7566,1,1212,2024-02-12,49.79
5799,2,1161,2024-02-12,19.26
7191,3,2123,2024-02-12,55.77
4326,5,1441,2024-02-12,77.58
4181,6,45,2024-02-12,46.86
1502,6,462,2024-02-12,73.83
9205,4,1675,2024-02-12,17.12
5031,6,1505,2024-02-12,12.72
211,6,219,2024-02-12,44.63
1002,5,907,2024-02-12,48.17
859,4,966,2024-02-12,14.89
5420,5,1868,2024-02-12,18.79
9744,5,633,2024-02-12,35.55
8629,1,2117,2024-02-12,50.13
2324,3,1881,2024-02-12,67.24
5442,4,1555,2024-02-12,49.34
5952,2,1902,2024-02-13,42.51
4694,6,2259,2024-02-13,28.3
6189,3,1458,2024-02-13,49.53
7811,5,1015,2024-02-13,35.77
6634,5,1982,2024-02-13,27.44
2367,2,2034,2024-02-13,47.63
9061,2,2057,2024-02-13,38.17
5307,4,275,2024-02-13,58.96
4884,3,1852,2024-02-13,27.09
1896,3,476,2024-02-13,54.06
6180,5,1256,2024-02-13,24.76
2339,4,2107,2024-02-13,28.68
9145,5,1678,2024-02-13,35.09
6537,3,871,2024-02-13,16.51
3090,2,940,2024-02-14,18.63
7042,2,78,2024-02-14,26.2
9790,1,1203,2024-02-14,74.61
1232,4,2215,2024-02-14,41.84
764,5,728,2024-02-14,67.05
1433,2,2177,2024-02-14,64.53
5583,4,995,2024-02-14,26.13
923,3,1765,2024-02-14,47.8
2532,1,2184,2024-02-14,25.15
5154,3,1148,2024-02-14,47.14
2027,6,2149,2024-02-15,39.03
1068,6,728,2024-02-15,60.55
5762,6,2249,2024-02-15,77.15
252,2,1449,2024-02-15,58.95
9501,5,1079,2024-02-15,19.3
8281,3,2025,2024-02-15,69.44
6704,3,271,2024-02-15,13.58
4081,6,2373,2024-02-15,20.95
1631,1,1,2024-02-15,21.79
2127,4,443,2024-02-16,13.39
1323,1,976,2024-02-16,21.59
2385,2,1693,2024-02-16,46.31
4670,1,1932,2024-02-16,72.8
8032,6,2410,2024-02-16,18.8
9712,3,2430,2024-02-16,57.81
8090,1,1438,2024-02-16,58.3
3383,6,1823,2024-02-16,27.95
7876,4,1689,2024-02-16,49.27
3422,1,1182,2024-02-16,45.47
9927,3,1036,2024-02-16,78.1
6494,6,213,2024-02-16,31.26
9524,1,578,2024-02-16,44.3
3249,1,1199,2024-02-16,63.9
1139,4,975,2024-02-16,36.36
1365,2,2400,2024-02-16,65.97
9538,4,2104,2024-02-17,62.47
3762,3,2470,2024-02-17,53.19
924,4,2033,2024-02-17,67.11
9289,3,1540,2024-02-17,27.21
7868,5,304,2024-02-17,17.22
7310,3,879,2024-02-17,67.31
4543,1,1475,2024-02-17,74.19
6218,2,291,2024-02-18,28.52
3788,6,543,2024-02-18,66.21
3220,6,349,2024-02-18,13.65
6916,6,2339,2024-02-18,34.35
3230,2,576,2024-02-18,13.86
5373,1,2183,2024-02-18,10.51
8522,1,1046,2024-02-18,32.52
7810,6,38,2024-02-18,79.67
