Customer,column_target,true_value,prediction,class,probability
VZ70667,Coverage,Basic,Basic,Extended,3.11986709652526e-05
VZ70667,Coverage,Basic,Basic,Premium,4.283152838964857e-05
VZ70667,Churn,False,False,False,0.7579328076345966
VZ70667,Churn,False,False,True,0.2420671923654034
GK21260,Coverage,Extended,Extended,Basic,7.77614454860243e-05
GK21260,Coverage,Extended,Extended,Extended,0.9998246693898007
GK21260,Coverage,Extended,Extended,Premium,9.75691647132138e-05
GK21260,Churn,False,False,False,0.7452041025734732
GK21260,Churn,False,False,True,0.2547958974265268
GS92994,Coverage,Extended,Extended,Basic,3.555979471894904e-05
GS92994,Coverage,Extended,Extended,Extended,0.9998702954434692
GS92994,Coverage,Extended,Extended,Premium,9.414476181179754e-05
GS92994,Churn,False,False,False,0.6230190524978121
GS92994,Churn,False,False,True,0.3769809475021878
KI91500,Coverage,Basic,Basic,Basic,0.9998214395345764
KI91500,Coverage,Basic,Basic,Extended,8.068117897169098e-05
KI91500,Coverage,Basic,Basic,Premium,9.787928645192422e-05
KI91500,Churn,False,False,False,0.8395092812109904
KI91500,Churn,False,False,True,0.1604907187890095
TL51969,Coverage,Basic,Basic,Basic,0.9999417819683462
TL51969,Coverage,Basic,Basic,Extended,3.95010881413699e-05
TL51969,Coverage,Basic,Basic,Premium,1.871694351245785e-05
TL51969,Churn,False,False,False,0.9124949314554182
TL51969,Churn,False,False,True,0.0875050685445818
NR16284,Coverage,Extended,Extended,Basic,4.764007605701704e-05
NR16284,Coverage,Extended,Extended,Extended,0.9998897980317876
NR16284,Coverage,Extended,Extended,Premium,6.256189215539021e-05
NR16284,Churn,False,False,False,0.8570635116997765
NR16284,Churn,False,False,True,0.1429364883002236
MA68039,Coverage,Extended,Extended,Basic,9.81113565048508e-06
MA68039,Coverage,Extended,Extended,Extended,0.9999754661874328
MA68039,Coverage,Extended,Extended,Premium,1.472267691682662e-05
MA68039,Churn,False,False,False,0.6827186248823649
MA68039,Churn,False,False,True,0.3172813751176351
ZI51939,Coverage,Basic,Basic,Basic,0.9999631978832058
ZI51939,Coverage,Basic,Basic,Extended,2.325320040613733e-05
ZI51939,Coverage,Basic,Basic,Premium,1.3548916388079651e-05
ZI51939,Churn,False,False,False,0.8764807981173593
ZI51939,Churn,False,False,True,0.1235192018826406
NX93393,Coverage,Premium,Premium,Basic,0.0002036202307799
NX93393,Coverage,Premium,Premium,Extended,2.5270783466618283e-05
NX93393,Coverage,Premium,Premium,Premium,0.9997711089857532
NX93393,Churn,False,False,False,0.5331396884094298
NX93393,Churn,False,False,True,0.4668603115905702
SE30128,Coverage,Extended,Extended,Basic,5.756363595703852e-05
SE30128,Coverage,Extended,Extended,Extended,0.999901818548348
SE30128,Coverage,Extended,Extended,Premium,4.061781569479308e-05
SE30128,Churn,True,True,False,0.1076976419681656
SE30128,Churn,True,True,True,0.8923023580318343
VT78222,Coverage,Basic,Basic,Basic,0.9991553706064246
VT78222,Coverage,Basic,Basic,Extended,7.426094691004182e-05
VT78222,Coverage,Basic,Basic,Premium,0.0007703684466655
VT78222,Churn,False,False,False,0.7997173119987518
VT78222,Churn,False,False,True,0.2002826880012481
AH17051,Coverage,Extended,Extended,Basic,2.9096095074342026e-05
AH17051,Coverage,Extended,Extended,Extended,0.999808034539544
AH17051,Coverage,Extended,Extended,Premium,0.0001628693653817
AH17051,Churn,False,False,False,0.699272429192806
AH17051,Churn,False,False,True,0.300727570807194
NC76877,Coverage,Basic,Basic,Basic,0.9999699516508396
NC76877,Coverage,Basic,Basic,Extended,1.8648877009211714e-05
NC76877,Coverage,Basic,Basic,Premium,1.139947215130853e-05
NC76877,Churn,False,False,False,0.9498669270735416
NC76877,Churn,False,False,True,0.0501330729264584
JD71348,Coverage,Extended,Extended,Basic,1.2027393209521848e-05
JD71348,Coverage,Extended,Extended,Extended,0.9999585067329392
JD71348,Coverage,Extended,Extended,Premium,2.9465873851071937e-05
JD71348,Churn,False,False,False,0.7458223052307087
JD71348,Churn,False,False,True,0.2541776947692913
DR88293,Coverage,Extended,Extended,Basic,9.939230556643984e-05
DR88293,Coverage,Extended,Extended,Extended,0.9998367351150752
DR88293,Coverage,Extended,Extended,Premium,6.387257935848671e-05
DR88293,Churn,True,True,False,0.2194192827070542
DR88293,Churn,True,True,True,0.7805807172929458
ZB23962,Coverage,Basic,Basic,Basic,0.9992295361151368
ZB23962,Coverage,Basic,Basic,Extended,7.999651131732595e-05
ZB23962,Coverage,Basic,Basic,Premium,0.0006904673735458
ZB23962,Churn,True,True,False,0.0829771076511891
ZB23962,Churn,True,True,True,0.9170228923488108
JO90877,Coverage,Basic,Basic,Basic,0.999981169741198
JO90877,Coverage,Basic,Basic,Extended,1.69871677557169e-05
JO90877,Coverage,Basic,Basic,Premium,1.843091046390632e-06
JO90877,Churn,False,False,False,0.8963434500231481
JO90877,Churn,False,False,True,0.1036565499768519
IR45546,Coverage,Extended,Extended,Basic,4.3887859072900926e-05
IR45546,Coverage,Extended,Extended,Extended,0.999896577247513
IR45546,Coverage,Extended,Extended,Premium,5.95348934142206e-05
IR45546,Churn,False,False,False,0.7182284461072022
IR45546,Churn,False,False,True,0.2817715538927978
LO99872,Coverage,Basic,Basic,Basic,0.99996988694209
LO99872,Coverage,Basic,Basic,Extended,1.9344643647277132e-05
LO99872,Coverage,Basic,Basic,Premium,1.0768414262751175e-05
LO99872,Churn,False,False,False,0.8896293051764035
LO99872,Churn,False,False,True,0.1103706948235965
CW16221,Coverage,Extended,Extended,Basic,1.263386718172937e-05
CW16221,Coverage,Extended,Extended,Extended,0.9999748775542312
CW16221,Coverage,Extended,Extended,Premium,1.2488578586952047e-05
CW16221,Churn,False,False,False,0.6008719440280763
CW16221,Churn,False,False,True,0.3991280559719237
UU92753,Coverage,Basic,Basic,Basic,0.9979911632471428
UU92753,Coverage,Basic,Basic,Extended,0.0002311064787889
UU92753,Coverage,Basic,Basic,Premium,0.001777730274068
UU92753,Churn,False,False,False,0.6760120561951846
UU92753,Churn,False,False,True,0.3239879438048155
WH63678,Coverage,Basic,Basic,Basic,0.9999667639130928
WH63678,Coverage,Basic,Basic,Extended,3.0153340489672367e-05
WH63678,Coverage,Basic,Basic,Premium,3.0827464177424687e-06
WH63678,Churn,False,False,False,0.8093136435176311
WH63678,Churn,False,False,True,0.1906863564823689
TE31876,Coverage,Basic,Basic,Basic,0.998393151061508
TE31876,Coverage,Basic,Basic,Extended,0.0001458209623198
TE31876,Coverage,Basic,Basic,Premium,0.001461027976172
TE31876,Churn,False,False,False,0.6620590450052461
TE31876,Churn,False,False,True,0.3379409549947538
MU59158,Coverage,Premium,Premium,Basic,0.0004095585191886
MU59158,Coverage,Premium,Premium,Extended,7.448395530940389e-05
MU59158,Coverage,Premium,Premium,Premium,0.999515957525502
MU59158,Churn,False,False,False,0.5839906221675362
MU59158,Churn,False,False,True,0.4160093778324639
LV57595,Coverage,Basic,Basic,Basic,0.9999870554683744
LV57595,Coverage,Basic,Basic,Extended,9.381707519946792e-06
LV57595,Coverage,Basic,Basic,Premium,3.562824105532209e-06
LV57595,Churn,False,False,False,0.9689192856276682
LV57595,Churn,False,False,True,0.0310807143723318
GY99495,Coverage,Extended,Extended,Basic,1.0083167578586888e-05
GY99495,Coverage,Extended,Extended,Extended,0.9999824491669312
GY99495,Coverage,Extended,Extended,Premium,7.467665490256274e-06
GY99495,Churn,True,True,False,0.1236505482110836
GY99495,Churn,True,True,True,0.8763494517889163
FN67085,Coverage,Basic,Basic,Basic,0.999989927934565
FN67085,Coverage,Basic,Basic,Extended,5.65378144069596e-06
FN67085,Coverage,Basic,Basic,Premium,4.418283994296976e-06
FN67085,Churn,False,False,False,0.9295420268405806
FN67085,Churn,False,False,True,0.0704579731594193
US82470,Coverage,Basic,Basic,Basic,0.9981830036605662
US82470,Coverage,Basic,Basic,Extended,0.0001311790078346
US82470,Coverage,Basic,Basic,Premium,0.0016858173315991
US82470,Churn,False,False,False,0.7454194042678326
US82470,Churn,False,False,True,0.2545805957321673
UN53508,Coverage,Basic,Basic,Basic,0.999991289622139
UN53508,Coverage,Basic,Basic,Extended,3.900570954644653e-06
UN53508,Coverage,Basic,Basic,Premium,4.809806906400305e-06
UN53508,Churn,False,False,False,0.9133792678840654
UN53508,Churn,False,False,True,0.0866207321159345
FK37308,Coverage,Basic,Basic,Basic,0.9999398080022036
FK37308,Coverage,Basic,Basic,Extended,4.502986998319459e-05
FK37308,Coverage,Basic,Basic,Premium,1.5162127813318048e-05
FK37308,Churn,True,True,False,0.2309421044210126
FK37308,Churn,True,True,True,0.7690578955789874
EW34780,Coverage,Premium,Premium,Basic,0.0001581669635134
EW34780,Coverage,Premium,Premium,Extended,2.841692513695584e-05
EW34780,Coverage,Premium,Premium,Premium,0.9998134161113496
EW34780,Churn,False,False,False,0.7348063638145353
EW34780,Churn,False,False,True,0.2651936361854646
HG97353,Coverage,Premium,Premium,Basic,0.0002522708997895
HG97353,Coverage,Premium,Premium,Extended,3.516153929968438e-05
HG97353,Coverage,Premium,Premium,Premium,0.9997125675609108
HG97353,Churn,False,False,False,0.7447823516677056
HG97353,Churn,False,False,True,0.2552176483322944
FM31768,Coverage,Extended,Extended,Basic,2.251436704492928e-05
FM31768,Coverage,Extended,Extended,Extended,0.9999191769001476
FM31768,Coverage,Extended,Extended,Premium,5.830873280738704e-05
FM31768,Churn,False,False,False,0.8755090053053635
FM31768,Churn,False,False,True,0.1244909946946365
DO18118,Coverage,Basic,Basic,Basic,0.9978930507588468
DO18118,Coverage,Basic,Basic,Extended,0.000185184830753
DO18118,Coverage,Basic,Basic,Premium,0.0019217644104001
DO18118,Churn,True,True,False,0.0868921909114955
DO18118,Churn,True,True,True,0.9131078090885044
BC31913,Coverage,Basic,Basic,Basic,0.9997233940280996
BC31913,Coverage,Basic,Basic,Extended,0.0001512371582243
BC31913,Coverage,Basic,Basic,Premium,0.000125368813676
BC31913,Churn,False,False,False,0.8037638762305072
BC31913,Churn,False,False,True,0.1962361237694928
HB29169,Coverage,Premium,Premium,Basic,0.0010665947970197
HB29169,Coverage,Premium,Premium,Extended,0.0002043858370009
HB29169,Coverage,Premium,Premium,Premium,0.9987290193659794
HB29169,Churn,True,True,False,0.020938304790132
HB29169,Churn,True,True,True,0.979061695209868
KO86181,Coverage,Basic,Basic,Basic,0.9997207439783546
KO86181,Coverage,Basic,Basic,Extended,8.888320693214616e-05
KO86181,Coverage,Basic,Basic,Premium,0.0001903728147131
KO86181,Churn,False,True,False,0.1638043208858992
KO86181,Churn,False,True,True,0.8361956791141008
NT38409,Coverage,Basic,Basic,Basic,0.9999932150654228
NT38409,Coverage,Basic,Basic,Extended,4.080904252465147e-06
NT38409,Coverage,Basic,Basic,Premium,2.70403032494617e-06
NT38409,Churn,False,False,False,0.9452283244634648
NT38409,Churn,False,False,True,0.0547716755365352
IP77666,Coverage,Extended,Extended,Basic,1.0842712410688e-05
IP77666,Coverage,Extended,Extended,Extended,0.9999436262053024
IP77666,Coverage,Extended,Extended,Premium,4.55310822870801e-05
IP77666,Churn,False,False,False,0.5721933034172149
IP77666,Churn,False,False,True,0.4278066965827851
KL80110,Coverage,Basic,Basic,Basic,0.9988300009198304
KL80110,Coverage,Basic,Basic,Extended,0.0001110783232525
KL80110,Coverage,Basic,Basic,Premium,0.0010589207569168
KL80110,Churn,False,False,False,0.816990299936061
KL80110,Churn,False,False,True,0.183009700063939
KR35099,Coverage,Basic,Basic,Basic,0.9998947608297776
KR35099,Coverage,Basic,Basic,Extended,6.376304360661088e-05
KR35099,Coverage,Basic,Basic,Premium,4.14761266160866e-05
KR35099,Churn,False,False,False,0.9125006660670504
KR35099,Churn,False,False,True,0.0874993339329497
YP41539,Coverage,Basic,Basic,Basic,0.9999662214275166
YP41539,Coverage,Basic,Basic,Extended,2.209377112103526e-05
YP41539,Coverage,Basic,Basic,Premium,1.168480136247332e-05
YP41539,Churn,False,False,False,0.9166024561055984
YP41539,Churn,False,False,True,0.0833975438944015
MM10866,Coverage,Basic,Basic,Basic,0.9994256646439184
MM10866,Coverage,Basic,Basic,Extended,4.7846272203450185e-05
MM10866,Coverage,Basic,Basic,Premium,0.0005264890838781
MM10866,Churn,False,False,False,0.8745604622210253
MM10866,Churn,False,False,True,0.1254395377789746
WD88264,Coverage,Basic,Basic,Basic,0.9995687651931648
WD88264,Coverage,Basic,Basic,Extended,4.623896839951404e-05
WD88264,Coverage,Basic,Basic,Premium,0.0003849958384355
WD88264,Churn,True,True,False,0.4896275796193547
WD88264,Churn,True,True,True,0.5103724203806452
XN18885,Coverage,Basic,Basic,Basic,0.999913615907436
XN18885,Coverage,Basic,Basic,Extended,7.239210047051627e-05
XN18885,Coverage,Basic,Basic,Premium,1.3991992093291035e-05
XN18885,Churn,False,False,False,0.867428483660495
XN18885,Churn,False,False,True,0.132571516339505
VB94165,Coverage,Extended,Extended,Basic,1.229940207585498e-05
VB94165,Coverage,Extended,Extended,Extended,0.9999610455135776
VB94165,Coverage,Extended,Extended,Premium,2.6655084346600178e-05
VB94165,Churn,True,True,False,0.153376137966929
VB94165,Churn,True,True,True,0.8466238620330709
FG71665,Coverage,Basic,Basic,Basic,0.9999762384965089
FG71665,Coverage,Basic,Basic,Extended,1.7565390848499235e-05
FG71665,Coverage,Basic,Basic,Premium,6.196112642755394e-06
FG71665,Churn,False,False,False,0.8572207026318447
FG71665,Churn,False,False,True,0.1427792973681553
IV98398,Coverage,Extended,Extended,Basic,0.0002078820824403
IV98398,Coverage,Extended,Extended,Extended,0.9996626109487412
IV98398,Coverage,Extended,Extended,Premium,0.0001295069688184
IV98398,Churn,True,False,False,0.6566261994306942
IV98398,Churn,True,False,True,0.3433738005693058
YN39714,Coverage,Basic,Basic,Basic,0.9998023037632608
YN39714,Coverage,Basic,Basic,Extended,7.422115541028561e-05
YN39714,Coverage,Basic,Basic,Premium,0.0001234750813287
YN39714,Churn,False,False,False,0.8127800421710449
YN39714,Churn,False,False,True,0.1872199578289551
WL92199,Coverage,Basic,Basic,Basic,0.9999904909962124
WL92199,Coverage,Basic,Basic,Extended,5.4056576081791984e-06
WL92199,Coverage,Basic,Basic,Premium,4.103346179358642e-06
WL92199,Churn,False,True,False,0.3314530145465777
WL92199,Churn,False,True,True,0.6685469854534223
KC36987,Coverage,Premium,Premium,Basic,6.923155903425002e-05
KC36987,Coverage,Premium,Premium,Extended,1.1422180781360654e-05
KC36987,Coverage,Premium,Premium,Premium,0.9999193462601844
KC36987,Churn,False,False,False,0.570350373031312
KC36987,Churn,False,False,True,0.429649626968688
JW24212,Coverage,Basic,Basic,Basic,0.9996814675245932
JW24212,Coverage,Basic,Basic,Extended,0.000194122832983
JW24212,Coverage,Basic,Basic,Premium,0.0001244096424238
JW24212,Churn,False,True,False,0.0812317562900351
JW24212,Churn,False,True,True,0.9187682437099648
OG57342,Coverage,Basic,Basic,Basic,0.9999964949783798
OG57342,Coverage,Basic,Basic,Extended,2.4217294039298665e-06
OG57342,Coverage,Basic,Basic,Premium,1.083292216113402e-06
OG57342,Churn,False,True,False,0.3004421995505903
OG57342,Churn,False,True,True,0.6995578004494096
SN49269,Coverage,Basic,Basic,Basic,0.9999331031068172
SN49269,Coverage,Basic,Basic,Extended,3.849713189045096e-05
SN49269,Coverage,Basic,Basic,Premium,2.839976129230591e-05
SN49269,Churn,False,False,False,0.8524154249693014
SN49269,Churn,False,False,True,0.1475845750306986
RE52529,Coverage,Premium,Premium,Basic,0.0003395856544605
RE52529,Coverage,Premium,Premium,Extended,3.192578426196427e-05
RE52529,Coverage,Premium,Premium,Premium,0.9996284885612774
RE52529,Churn,False,False,False,0.633684096816979
RE52529,Churn,False,False,True,0.366315903183021
EQ68292,Coverage,Basic,Basic,Basic,0.9999168637110368
EQ68292,Coverage,Basic,Basic,Extended,4.1948366583800864e-05
EQ68292,Coverage,Basic,Basic,Premium,4.118792237955872e-05
EQ68292,Churn,False,False,False,0.9207681828166268
EQ68292,Churn,False,False,True,0.0792318171833731
KF88603,Coverage,Extended,Extended,Basic,3.614673740364784e-05
KF88603,Coverage,Extended,Extended,Extended,0.99992064840772
KF88603,Coverage,Extended,Extended,Premium,4.320485487639807e-05
KF88603,Churn,False,True,False,0.1478471518324515
KF88603,Churn,False,True,True,0.8521528481675484
JR62870,Coverage,Basic,Basic,Basic,0.9999383338574906
JR62870,Coverage,Basic,Basic,Extended,3.370781594817666e-05
JR62870,Coverage,Basic,Basic,Premium,2.795832656119563e-05
JR62870,Churn,False,False,False,0.9101967461128292
JR62870,Churn,False,False,True,0.0898032538871709
NN40477,Coverage,Basic,Basic,Basic,0.998608777400174
NN40477,Coverage,Basic,Basic,Extended,6.673605296740151e-05
NN40477,Coverage,Basic,Basic,Premium,0.0013244865468584
NN40477,Churn,False,False,False,0.5954637729608461
NN40477,Churn,False,False,True,0.404536227039154
JP40952,Coverage,Basic,Basic,Basic,0.9991122923490474
JP40952,Coverage,Basic,Basic,Extended,0.0002226239528259
JP40952,Coverage,Basic,Basic,Premium,0.0006650836981265
JP40952,Churn,True,True,False,0.0957604360646516
JP40952,Churn,True,True,True,0.9042395639353484
FG24548,Coverage,Basic,Basic,Basic,0.9998228383353572
FG24548,Coverage,Basic,Basic,Extended,9.81174661447717e-05
FG24548,Coverage,Basic,Basic,Premium,7.904419849789985e-05
FG24548,Churn,False,False,False,0.802920806812875
FG24548,Churn,False,False,True,0.1970791931871249
DZ89536,Coverage,Extended,Extended,Basic,1.1278525924163788e-05
DZ89536,Coverage,Extended,Extended,Extended,0.9999774748210384
DZ89536,Coverage,Extended,Extended,Premium,1.1246653037653632e-05
DZ89536,Churn,False,False,False,0.6768132893841008
DZ89536,Churn,False,False,True,0.3231867106158991
GH64274,Coverage,Extended,Extended,Basic,3.046901451577405e-05
GH64274,Coverage,Extended,Extended,Extended,0.9999302754842369
GH64274,Coverage,Extended,Extended,Premium,3.92555012472094e-05
GH64274,Churn,False,False,False,0.7502090306525092
GH64274,Churn,False,False,True,0.2497909693474908
NX62002,Coverage,Basic,Basic,Basic,0.9998482175214236
NX62002,Coverage,Basic,Basic,Extended,7.077724638263378e-05
NX62002,Coverage,Basic,Basic,Premium,8.100523219372383e-05
NX62002,Churn,False,True,False,0.1946548850249992
NX62002,Churn,False,True,True,0.8053451149750007
CV57391,Coverage,Basic,Basic,Basic,0.9998562884258776
CV57391,Coverage,Basic,Basic,Extended,5.757458039321965e-05
CV57391,Coverage,Basic,Basic,Premium,8.613699372922689e-05
CV57391,Churn,False,False,False,0.8166061326197014
CV57391,Churn,False,False,True,0.1833938673802986
ZN36983,Coverage,Extended,Extended,Basic,2.4905113325625e-05
ZN36983,Coverage,Extended,Extended,Extended,0.9999535352827642
ZN36983,Coverage,Extended,Extended,Premium,2.15596039101708e-05
ZN36983,Churn,True,True,False,0.1590459835675277
ZN36983,Churn,True,True,True,0.8409540164324723
OT40088,Coverage,Basic,Basic,Basic,0.9996710120083504
OT40088,Coverage,Basic,Basic,Extended,0.0002880498380911
OT40088,Coverage,Basic,Basic,Premium,4.093815355839093e-05
OT40088,Churn,True,True,False,0.1322202191281534
OT40088,Churn,True,True,True,0.8677797808718466
CD56261,Coverage,Basic,Basic,Basic,0.997960428641818
CD56261,Coverage,Basic,Basic,Extended,0.0001688667773415
CD56261,Coverage,Basic,Basic,Premium,0.0018707045808404
CD56261,Churn,True,True,False,0.2517854887181496
CD56261,Churn,True,True,True,0.7482145112818503
OG72448,Coverage,Premium,Premium,Basic,0.0001316254745944
OG72448,Coverage,Premium,Premium,Extended,2.291303304948375e-05
OG72448,Coverage,Premium,Premium,Premium,0.999845461492356
OG72448,Churn,True,True,False,0.1293861286899819
OG72448,Churn,True,True,True,0.8706138713100181
IH64929,Coverage,Basic,Basic,Basic,0.9999234954811412
IH64929,Coverage,Basic,Basic,Extended,4.153241201385035e-05
IH64929,Coverage,Basic,Basic,Premium,3.4972106844881605e-05
IH64929,Churn,False,False,False,0.9664986415636624
IH64929,Churn,False,False,True,0.0335013584363376
FD20455,Coverage,Basic,Basic,Basic,0.9997326555771304
FD20455,Coverage,Basic,Basic,Extended,0.0002144716689333
FD20455,Coverage,Basic,Basic,Premium,5.287275393634531e-05
FD20455,Churn,True,True,False,0.1623442077849152
FD20455,Churn,True,True,True,0.8376557922150848
ET89070,Coverage,Basic,Basic,Basic,0.996785639448109
ET89070,Coverage,Basic,Basic,Extended,0.0002693178693513
ET89070,Coverage,Basic,Basic,Premium,0.0029450426825396
ET89070,Churn,False,False,False,0.8033770082198914
ET89070,Churn,False,False,True,0.1966229917801085
DY87071,Coverage,Extended,Extended,Basic,2.350258535875563e-05
DY87071,Coverage,Extended,Extended,Extended,0.9999231530265724
DY87071,Coverage,Extended,Extended,Premium,5.3344388068748126e-05
DY87071,Churn,False,False,False,0.8278748551141326
DY87071,Churn,False,False,True,0.1721251448858673
AX10148,Coverage,Basic,Basic,Basic,0.9999960104574964
AX10148,Coverage,Basic,Basic,Extended,2.8585455963922394e-06
AX10148,Coverage,Basic,Basic,Premium,1.130996907277661e-06
AX10148,Churn,False,True,False,0.3709934958779521
AX10148,Churn,False,True,True,0.6290065041220478
DB28487,Coverage,Basic,Basic,Basic,0.999791368426126
DB28487,Coverage,Basic,Basic,Extended,0.0001321479017423
DB28487,Coverage,Basic,Basic,Premium,7.648367213154795e-05
DB28487,Churn,False,False,False,0.8780933212017242
DB28487,Churn,False,False,True,0.1219066787982757
KU92052,Coverage,Basic,Basic,Basic,0.9999551850394212
KU92052,Coverage,Basic,Basic,Extended,2.7150090247910632e-05
KU92052,Coverage,Basic,Basic,Premium,1.7664870330878942e-05
KU92052,Churn,False,False,False,0.5861893295621746
KU92052,Churn,False,False,True,0.4138106704378254
FB17016,Coverage,Extended,Extended,Basic,4.033920185160632e-05
FB17016,Coverage,Extended,Extended,Extended,0.9999062958381628
FB17016,Coverage,Extended,Extended,Premium,5.336495998564196e-05
FB17016,Churn,False,False,False,0.7121159235894394
FB17016,Churn,False,False,True,0.2878840764105606
BM45823,Coverage,Premium,Premium,Basic,0.0003351522393712
BM45823,Coverage,Premium,Premium,Extended,0.000216476244463
BM45823,Coverage,Premium,Premium,Premium,0.9994483715161656
BM45823,Churn,True,True,False,0.0701170100803021
BM45823,Churn,True,True,True,0.929882989919698
NN53003,Coverage,Basic,Basic,Basic,0.9864763484235264
NN53003,Coverage,Basic,Basic,Extended,0.0002890056890327
NN53003,Coverage,Basic,Basic,Premium,0.0132346458874407
NN53003,Churn,False,False,False,0.5982338374350605
NN53003,Churn,False,False,True,0.4017661625649394
LF94873,Coverage,Premium,Premium,Basic,0.0029112429224529
LF94873,Coverage,Premium,Premium,Extended,0.0001652898386443
LF94873,Coverage,Premium,Premium,Premium,0.9969234672389028
LF94873,Churn,False,True,False,0.1161488082582905
LF94873,Churn,False,True,True,0.8838511917417095
VB57504,Coverage,Basic,Basic,Basic,0.9999965898413448
VB57504,Coverage,Basic,Basic,Extended,2.450254591213281e-06
VB57504,Coverage,Basic,Basic,Premium,9.599040639932e-07
VB57504,Churn,False,False,False,0.9391919468330728
VB57504,Churn,False,False,True,0.0608080531669272
NT25078,Coverage,Extended,Extended,Basic,5.14974535271874e-06
NT25078,Coverage,Extended,Extended,Extended,0.999989653758212
NT25078,Coverage,Extended,Extended,Premium,5.196496435163763e-06
NT25078,Churn,False,False,False,0.7323354102246349
NT25078,Churn,False,False,True,0.2676645897753651
FH86704,Coverage,Extended,Extended,Basic,6.925026349902141e-06
FH86704,Coverage,Extended,Extended,Extended,0.9999699140987778
FH86704,Coverage,Extended,Extended,Premium,2.316087487222718e-05
FH86704,Churn,False,True,False,0.170806406043627
FH86704,Churn,False,True,True,0.8291935939563729
KX32370,Coverage,Extended,Extended,Basic,4.946678712326653e-05
KX32370,Coverage,Extended,Extended,Extended,0.9999165417470698
KX32370,Coverage,Extended,Extended,Premium,3.3991465807017084e-05
KX32370,Churn,False,False,False,0.8403263147792486
KX32370,Churn,False,False,True,0.1596736852207514
NN76284,Coverage,Basic,Basic,Basic,0.9999896145335888
NN76284,Coverage,Basic,Basic,Extended,8.061224790066287e-06
NN76284,Coverage,Basic,Basic,Premium,2.324241621207112e-06
NN76284,Churn,False,True,False,0.4486565745866246
NN76284,Churn,False,True,True,0.5513434254133753
LJ43988,Coverage,Premium,Premium,Basic,0.000256502443154
LJ43988,Coverage,Premium,Premium,Extended,2.9543236215055703e-05
LJ43988,Coverage,Premium,Premium,Premium,0.9997139543206308
LJ43988,Churn,False,False,False,0.7567355199525839
LJ43988,Churn,False,False,True,0.2432644800474161
MM44301,Coverage,Basic,Basic,Basic,0.9998377857134896
MM44301,Coverage,Basic,Basic,Extended,2.7190077521156963e-05
MM44301,Coverage,Basic,Basic,Premium,0.0001350242089892
MM44301,Churn,False,False,False,0.884974430598712
MM44301,Churn,False,False,True,0.115025569401288
ED63600,Coverage,Extended,Extended,Basic,0.0003273546948212
ED63600,Coverage,Extended,Extended,Extended,0.999295630823973
ED63600,Coverage,Extended,Extended,Premium,0.0003770144812057
ED63600,Churn,True,True,False,0.0506741825784855
ED63600,Churn,True,True,True,0.9493258174215145
RT37588,Coverage,Extended,Extended,Basic,3.654962410379962e-05
RT37588,Coverage,Extended,Extended,Extended,0.9998719078363606
RT37588,Coverage,Extended,Extended,Premium,9.154253953552784e-05
RT37588,Churn,False,False,False,0.708251336951317
RT37588,Churn,False,False,True,0.2917486630486829
LF19061,Coverage,Basic,Basic,Basic,0.9999350928913092
LF19061,Coverage,Basic,Basic,Extended,3.958865547487468e-05
LF19061,Coverage,Basic,Basic,Premium,2.5318453215751956e-05
LF19061,Churn,True,False,False,0.8017319702242011
LF19061,Churn,True,False,True,0.1982680297757989
EW73451,Coverage,Basic,Basic,Basic,0.9999962207078992
EW73451,Coverage,Basic,Basic,Extended,2.811906991296528e-06
EW73451,Coverage,Basic,Basic,Premium,9.673851095896644e-07
EW73451,Churn,False,False,False,0.8872680887370419
EW73451,Churn,False,False,True,0.1127319112629581
UC29668,Coverage,Basic,Basic,Basic,0.9999742569558124
UC29668,Coverage,Basic,Basic,Extended,1.08966840777839e-05
UC29668,Coverage,Basic,Basic,Premium,1.4846360109864344e-05
UC29668,Churn,True,True,False,0.1859729510284281
UC29668,Churn,True,True,True,0.8140270489715719
ZC32761,Coverage,Basic,Basic,Basic,0.999775819021134
ZC32761,Coverage,Basic,Basic,Extended,5.217912836351422e-05
ZC32761,Coverage,Basic,Basic,Premium,0.0001720018505026
ZC32761,Churn,False,False,False,0.8776677586527679
ZC32761,Churn,False,False,True,0.122332241347232
FQ22639,Coverage,Extended,Extended,Basic,6.046666105676808e-05
FQ22639,Coverage,Extended,Extended,Extended,0.999931356474896
FQ22639,Coverage,Extended,Extended,Premium,8.176864047387908e-06
FQ22639,Churn,False,False,False,0.8731442647101035
FQ22639,Churn,False,False,True,0.1268557352898964
YZ60434,Coverage,Basic,Basic,Basic,0.9999621199782598
YZ60434,Coverage,Basic,Basic,Extended,2.3089537859798236e-05
YZ60434,Coverage,Basic,Basic,Premium,1.4790483880343274e-05
YZ60434,Churn,True,True,False,0.2527680863292522
YZ60434,Churn,True,True,True,0.7472319136707478
MJ45965,Coverage,Basic,Basic,Basic,0.999957188181225
MJ45965,Coverage,Basic,Basic,Extended,2.415398418077416e-05
MJ45965,Coverage,Basic,Basic,Premium,1.8657834594071995e-05
MJ45965,Churn,False,False,False,0.7426348824823482
MJ45965,Churn,False,False,True,0.2573651175176518
IS95398,Coverage,Basic,Basic,Basic,0.9995482040130642
IS95398,Coverage,Basic,Basic,Extended,3.273615324905978e-05
IS95398,Coverage,Basic,Basic,Premium,0.0004190598336867
IS95398,Churn,False,False,False,0.8651785500030424
IS95398,Churn,False,False,True,0.1348214499969575
