sale_id,store_id,product_id,sale_date,sales_amount
9636,5,45,2024-01-27,217.51
3386,4,24,2024-01-27,207.47
5445,5,30,2024-01-27,182.9
3518,4,20,2024-01-27,101.43
5453,4,41,2024-01-28,281.28
4459,4,30,2024-01-28,150.04
7649,1,49,2024-01-28,125.05
3100,4,49,2024-01-28,210.88
958,2,39,2024-01-28,177.61
6594,6,49,2024-01-28,229.45
1248,4,37,2024-01-28,111.81
6907,6,48,2024-01-28,209.83
1968,5,3,2024-01-28,181.45
820,4,31,2024-01-28,225.62
8128,4,9,2024-01-28,247.65
6715,1,47,2024-01-28,113.38
621,6,18,2024-01-28,181.39
6174,2,29,2024-01-28,278.75
4306,2,24,2024-01-28,166.01
6585,6,24,2024-01-29,140.33
9936,5,26,2024-01-29,144.17
5136,1,6,2024-01-29,218.36
1807,1,14,2024-01-29,277.35
7466,2,17,2024-01-29,123.44
9788,4,9,2024-01-29,295.78
7945,4,32,2024-01-29,202.25
872,6,7,2024-01-29,200.68
2017,5,12,2024-01-29,262.58
6791,4,8,2024-01-29,250.37
7885,1,34,2024-01-29,209.08
7696,4,11,2024-01-29,171.79
4712,5,32,2024-01-29,141.07
4394,2,14,2024-01-30,283.62
7178,5,16,2024-01-30,231.73
2584,6,13,2024-01-30,283.65
4788,5,13,2024-01-30,290.06
1586,3,41,2024-01-30,297.99
7749,1,8,2024-01-30,226.62
1627,1,23,2024-01-30,185.45
9419,2,21,2024-01-30,134.43
105,1,28,2024-01-30,267.79
8161,5,44,2024-01-30,277.78
1472,6,12,2024-01-31,163.48
3825,6,1,2024-01-31,188.87
361,1,49,2024-01-31,260.14
8544,1,26,2024-01-31,142.85
8516,3,12,2024-01-31,237.84
9503,2,16,2024-01-31,117.85
9531,6,21,2024-01-31,164.28
4558,3,48,2024-01-31,287.3
9646,5,7,2024-01-31,208.26
9068,5,39,2024-01-31,110.34
4934,6,12,2024-01-31,201.26
9159,4,32,2024-01-31,152.6
8145,4,29,2024-01-31,154.77
4164,1,33,2024-01-31,215.99
4777,2,48,2024-01-31,113.69
625,6,19,2024-01-31,283.83
1597,1,36,2024-01-31,186.45
4174,5,14,2024-01-31,248.8
6749,2,8,2024-01-31,200.15
8565,4,9,2024-02-01,120.99
7551,4,31,2024-02-01,245.63
2670,4,3,2024-02-01,211.43
1745,5,45,2024-02-01,271.95
5421,1,43,2024-02-01,259.64
8158,2,29,2024-02-01,182.44
2410,4,37,2024-02-01,175.02
325,2,24,2024-02-01,154.21
4408,2,39,2024-02-01,193.93
9937,1,11,2024-02-01,106.12
5652,2,10,2024-02-01,181.86
2427,3,46,2024-02-01,206.15
2694,2,41,2024-02-02,271.96
7606,2,41,2024-02-02,272.37
7020,4,32,2024-02-02,110.93
2853,1,1,2024-02-02,154.44
8958,4,21,2024-02-02,261.37
1530,2,15,2024-02-02,188.54
2190,5,18,2024-02-02,259.51
2349,4,36,2024-02-02,297.51
9844,1,9,2024-02-02,296.75
4928,5,30,2024-02-02,198.25
2151,6,41,2024-02-02,282.21
4478,4,46,2024-02-02,120.7
5279,3,35,2024-02-03,137.92
2011,5,34,2024-02-03,249.63
2378,5,23,2024-02-03,290.23
2118,6,48,2024-02-03,254.62
9735,3,12,2024-02-03,209.2
2558,2,34,2024-02-03,178.66
6314,1,44,2024-02-03,228.3
297,2,42,2024-02-03,268.54
5716,2,26,2024-02-03,171.01
4254,3,19,2024-02-03,296.03
701,5,4,2024-02-03,256.21
3828,6,11,2024-02-03,212.84
772,2,12,2024-02-03,256.84
6524,5,24,2024-02-03,192.33
2089,5,31,2024-02-03,286.54
247,4,24,2024-02-03,215.66
6025,3,35,2024-02-03,251.84
8832,4,5,2024-02-04,151.62
399,5,1,2024-02-04,144.7
79,5,9,2024-02-04,235.41
4438,3,3,2024-02-04,246.68
1546,4,37,2024-02-04,260.85
8918,4,31,2024-02-04,181.16
4863,2,15,2024-02-04,182.92
1570,2,25,2024-02-04,276.36
216,1,37,2024-02-04,260.41
8949,6,3,2024-02-04,202.1
6367,2,20,2024-02-04,108.89
8744,3,21,2024-02-04,179.99
6369,2,22,2024-02-05,103.31
9997,2,44,2024-02-05,148.41
4496,3,50,2024-02-05,159.91
7535,4,31,2024-02-05,295.46
8785,5,18,2024-02-05,108.43
8139,3,47,2024-02-05,165.36
7835,6,30,2024-02-05,131.72
3012,4,43,2024-02-05,277.84
1432,3,27,2024-02-05,293.67
6997,6,44,2024-02-05,205.58
2725,3,6,2024-02-05,293.26
2192,3,21,2024-02-05,223.62
6026,3,31,2024-02-05,279.95
4137,1,43,2024-02-05,233.3
6173,4,44,2024-02-05,288.83
6196,2,21,2024-02-06,266.21
7377,1,17,2024-02-06,173.31
7629,5,22,2024-02-06,115.62
4181,1,47,2024-02-06,190.35
9598,6,25,2024-02-06,107.73
9934,2,26,2024-02-06,246.11
8014,5,10,2024-02-06,112.62
6470,5,42,2024-02-06,166.59
668,2,29,2024-02-06,232.75
8134,2,27,2024-02-06,249.95
6333,4,12,2024-02-06,195.11
5389,1,11,2024-02-06,173.08
8052,3,10,2024-02-06,280.37
9459,1,44,2024-02-07,147.0
1822,6,33,2024-02-07,234.66
3374,4,31,2024-02-07,272.38
236,3,45,2024-02-07,187.6
9785,2,1,2024-02-07,179.46
5829,2,35,2024-02-07,268.82
2797,1,44,2024-02-07,245.53
5682,4,4,2024-02-07,163.38
4623,4,19,2024-02-07,258.83
1407,2,26,2024-02-07,122.45
4720,4,21,2024-02-07,287.21
6452,2,7,2024-02-07,252.69
8283,4,31,2024-02-07,104.13
5821,1,33,2024-02-07,140.02
9472,4,5,2024-02-08,142.59
684,3,34,2024-02-08,289.75
9435,3,2,2024-02-08,103.03
23,3,13,2024-02-08,162.44
7076,4,13,2024-02-08,219.41
7781,2,33,2024-02-08,272.03
9502,5,4,2024-02-08,127.47
9296,2,13,2024-02-08,218.31
5137,4,31,2024-02-08,219.67
5806,5,13,2024-02-08,279.31
4860,4,34,2024-02-08,164.19
3487,4,8,2024-02-08,222.95
1755,6,2,2024-02-09,208.61
2703,3,26,2024-02-09,259.1
4433,4,32,2024-02-09,125.12
7784,3,17,2024-02-09,174.62
8162,1,39,2024-02-09,229.44
2298,2,47,2024-02-09,123.55
9570,1,17,2024-02-09,198.6
5640,6,37,2024-02-09,134.84
6663,3,21,2024-02-09,231.35
6024,1,11,2024-02-09,241.75
3923,1,39,2024-02-09,232.18
3057,3,23,2024-02-09,185.25
9649,1,43,2024-02-09,216.49
9462,3,44,2024-02-09,231.95
2671,3,47,2024-02-10,192.82
5781,3,2,2024-02-10,222.74
9469,5,31,2024-02-10,236.68
635,6,50,2024-02-10,297.61
1212,1,47,2024-02-10,137.36
4986,5,16,2024-02-10,236.9
9325,5,36,2024-02-10,203.09
2501,5,27,2024-02-10,183.54
5029,3,25,2024-02-10,114.71
6645,2,20,2024-02-11,272.17
6214,6,29,2024-02-11,264.87
2846,4,50,2024-02-11,233.18
8812,6,24,2024-02-11,197.62
7531,6,8,2024-02-11,224.74
7861,5,15,2024-02-11,164.79
3726,2,33,2024-02-11,204.29
4680,6,17,2024-02-11,231.83
2227,1,5,2024-02-11,166.15
2544,2,40,2024-02-11,269.43
9109,4,3,2024-02-11,256.98
5833,1,47,2024-02-11,103.81
8262,6,37,2024-02-11,157.34
5469,3,11,2024-02-11,261.0
6671,1,25,2024-02-11,250.86
7830,4,28,2024-02-11,121.14
4049,6,41,2024-02-11,174.75
2917,6,29,2024-02-12,151.01
5847,1,16,2024-02-12,260.41
593,5,38,2024-02-12,129.91
6701,6,24,2024-02-12,109.03
7799,6,4,2024-02-12,296.81
2228,1,20,2024-02-12,230.08
5483,6,38,2024-02-12,255.58
3087,1,17,2024-02-12,264.81
2146,2,9,2024-02-12,199.43
803,6,28,2024-02-12,256.05
3431,5,17,2024-02-12,169.59
7298,5,29,2024-02-12,121.31
7673,6,27,2024-02-12,171.18
34,1,1,2024-02-12,221.65
4692,1,27,2024-02-12,288.14
9685,5,49,2024-02-13,157.87
4553,3,42,2024-02-13,243.83
7967,6,36,2024-02-13,275.24
5955,3,33,2024-02-13,109.01
2428,3,45,2024-02-13,286.96
5663,5,32,2024-02-13,293.38
8899,3,24,2024-02-13,162.05
2678,4,42,2024-02-13,237.26
2665,4,42,2024-02-13,270.39
5612,6,9,2024-02-13,269.15
1408,2,4,2024-02-13,116.26
6326,1,12,2024-02-13,241.22
9014,4,46,2024-02-14,188.81
7262,5,47,2024-02-14,270.22
8212,4,18,2024-02-14,261.97
757,4,32,2024-02-14,288.17
5803,4,45,2024-02-14,245.76
1178,2,12,2024-02-14,139.81
7879,1,21,2024-02-14,262.4
8317,1,30,2024-02-14,257.73
7893,2,1,2024-02-14,278.3
2722,5,10,2024-02-14,178.18
9378,1,44,2024-02-14,243.99
8639,1,24,2024-02-15,162.96
8628,2,21,2024-02-15,278.65
7949,4,5,2024-02-15,206.8
542,5,13,2024-02-15,226.2
7938,4,42,2024-02-15,265.98
5944,1,27,2024-02-15,170.88
6550,6,24,2024-02-15,272.67
3308,3,23,2024-02-15,160.15
5390,4,31,2024-02-15,256.47
206,2,46,2024-02-15,256.17
3895,5,16,2024-02-15,239.2
7267,6,10,2024-02-15,210.38
2874,4,36,2024-02-15,165.06
2062,2,10,2024-02-15,122.79
2557,4,42,2024-02-15,252.28
8136,5,9,2024-02-15,214.46
8528,1,32,2024-02-15,140.19
1754,5,2,2024-02-15,253.5
386,3,37,2024-02-16,275.59
1468,1,45,2024-02-16,105.24
3112,2,28,2024-02-16,136.56
9595,1,43,2024-02-16,226.85
3947,5,38,2024-02-16,109.39
4464,6,15,2024-02-16,269.62
4747,4,39,2024-02-16,266.47
1447,3,21,2024-02-16,101.35
8860,4,32,2024-02-16,121.05
9839,1,26,2024-02-16,267.82
3707,1,47,2024-02-16,135.58
927,5,28,2024-02-16,166.82
2097,5,27,2024-02-16,292.46
6131,6,13,2024-02-16,299.45
4153,6,10,2024-02-16,101.13
4982,3,8,2024-02-16,179.35
2382,4,14,2024-02-16,176.34
591,6,43,2024-02-16,199.16
1715,2,33,2024-02-16,226.76
8497,5,8,2024-02-16,129.92
7394,5,3,2024-02-16,194.81
9038,1,28,2024-02-16,296.65
1327,2,9,2024-02-17,168.13
3376,3,32,2024-02-17,232.27
1742,5,15,2024-02-17,280.61
4679,5,37,2024-02-17,140.15
7180,4,38,2024-02-17,259.83
7544,6,27,2024-02-17,179.66
7921,2,39,2024-02-17,168.93
6819,2,21,2024-02-17,159.34
4650,4,19,2024-02-17,273.16
8676,3,2,2024-02-17,276.8
5139,6,29,2024-02-17,163.35
8523,2,37,2024-02-17,278.6
8462,2,1,2024-02-17,111.98
3821,6,39,2024-02-17,286.43
6571,4,42,2024-02-17,263.44
8610,5,35,2024-02-17,156.31
1146,6,47,2024-02-18,249.34
4058,5,34,2024-02-18,227.1
7923,2,29,2024-02-18,216.81
7191,2,39,2024-02-18,143.44
4746,4,35,2024-02-18,140.06
6412,3,10,2024-02-18,262.52
4377,1,18,2024-02-18,159.18
1209,6,16,2024-02-18,176.97
9635,3,17,2024-02-18,113.35
2597,3,47,2024-02-18,243.58
5592,5,23,2024-02-18,155.55
942,1,2,2024-02-18,169.49
7360,2,45,2024-02-18,273.77
7443,6,21,2024-02-18,264.64
8666,4,13,2024-02-18,282.81
9416,3,29,2024-02-19,161.29
3479,6,36,2024-02-19,156.12
4479,5,50,2024-02-19,184.28
4509,6,20,2024-02-19,291.44
429,1,20,2024-02-19,216.83
6037,1,42,2024-02-19,173.14
7710,4,46,2024-02-19,136.42
9178,5,26,2024-02-19,185.49
367,2,9,2024-02-19,283.44
3982,6,50,2024-02-19,188.79
8813,4,1,2024-02-19,242.73
8513,6,11,2024-02-20,175.56
2541,2,10,2024-02-20,188.29
2331,5,33,2024-02-20,174.39
282,3,46,2024-02-20,161.92
6492,4,8,2024-02-20,260.53
5837,6,13,2024-02-20,246.17
6647,4,32,2024-02-20,153.44
6433,3,4,2024-02-20,197.65
1008,4,39,2024-02-21,253.74
938,1,16,2024-02-21,153.91
309,6,43,2024-02-21,176.66
6974,3,2,2024-02-21,242.27
3525,1,19,2024-02-21,267.63
7904,6,15,2024-02-21,106.94
6675,3,36,2024-02-21,278.61
2163,5,37,2024-02-21,291.55
4645,5,4,2024-02-21,269.47
6486,6,7,2024-02-21,217.97
5631,1,44,2024-02-21,187.07
81,4,2,2024-02-21,201.85
7015,6,31,2024-02-21,216.21
9331,5,38,2024-02-21,276.93
5402,3,28,2024-02-21,215.81
7120,5,33,2024-02-21,115.71
9195,4,10,2024-02-21,120.22
8384,2,50,2024-02-21,192.25
5596,4,23,2024-02-21,243.59
9092,4,9,2024-02-21,254.98
1748,6,33,2024-02-22,103.9
658,5,21,2024-02-22,162.81
1949,3,43,2024-02-22,116.21
1474,2,1,2024-02-22,130.93
5410,1,36,2024-02-22,123.96
8908,1,36,2024-02-22,249.9
7042,4,7,2024-02-22,153.67
2350,6,20,2024-02-22,296.5
9599,2,28,2024-02-22,166.82
2767,1,42,2024-02-22,103.18
9047,4,46,2024-02-22,155.23
3749,2,43,2024-02-22,137.71
2936,6,20,2024-02-23,149.97
1065,4,20,2024-02-23,176.81
4781,2,32,2024-02-23,154.49
9929,2,13,2024-02-23,264.76
648,6,13,2024-02-23,200.47
5971,4,22,2024-02-23,129.95
5349,3,19,2024-02-23,146.3
5863,5,28,2024-02-23,242.63
9004,6,26,2024-02-23,113.52
5436,2,50,2024-02-23,169.78
6518,2,13,2024-02-23,173.18
1681,1,33,2024-02-23,144.25
8186,5,6,2024-02-23,260.19
8412,2,1,2024-02-24,171.47
8381,3,8,2024-02-24,195.27
6109,3,31,2024-02-24,266.08
2170,5,38,2024-02-24,133.01
7613,4,37,2024-02-24,264.24
2949,2,28,2024-02-24,270.03
2449,1,6,2024-02-24,284.51
4732,6,42,2024-02-24,139.25
96,1,10,2024-02-24,209.19
5999,5,16,2024-02-24,245.65
2789,6,3,2024-02-24,216.63
8034,5,15,2024-02-24,200.36
9952,5,4,2024-02-24,276.11
7341,6,27,2024-02-25,259.41
3267,1,41,2024-02-25,272.05
748,2,48,2024-02-25,102.81
4107,3,32,2024-02-25,262.61
7270,4,21,2024-02-25,216.31
8612,4,22,2024-02-25,257.41
6587,3,30,2024-02-25,281.46
1894,4,36,2024-02-25,157.61
2552,2,44,2024-02-25,177.85
3204,3,29,2024-02-25,280.61
4305,6,34,2024-02-25,111.07
4636,2,47,2024-02-25,157.58
7778,3,14,2024-02-25,226.76
1072,2,8,2024-02-25,267.38
7556,6,34,2024-02-26,185.23
4193,1,44,2024-02-26,139.16
9260,3,42,2024-02-26,282.76
2574,1,40,2024-02-26,156.65
8388,5,8,2024-02-26,131.63
3156,1,13,2024-02-26,256.95
1935,5,34,2024-02-26,258.86
9147,4,25,2024-02-26,244.21
1739,6,1,2024-02-26,118.4
3863,4,34,2024-02-26,208.21
5297,2,40,2024-02-27,180.76
6538,6,35,2024-02-27,225.87
8599,3,41,2024-02-27,181.45
5962,4,28,2024-02-27,121.08
7441,4,38,2024-02-27,194.78
4779,1,50,2024-02-27,145.5
5363,1,38,2024-02-27,104.58
4696,6,4,2024-02-27,104.09
4185,6,39,2024-02-27,119.45
5468,5,42,2024-02-27,171.95
3346,4,40,2024-02-27,198.5
8100,4,6,2024-02-27,205.98
5883,3,20,2024-02-27,171.5
3278,3,32,2024-02-27,183.65
8394,5,42,2024-02-27,210.72
2203,5,36,2024-02-27,287.83
1603,1,26,2024-02-27,189.1
468,1,42,2024-02-27,215.57
709,3,28,2024-02-27,217.49
3638,2,28,2024-02-27,208.25
4069,1,48,2024-02-27,222.05
1885,1,38,2024-02-27,156.33
1995,3,40,2024-02-27,266.38
9477,6,13,2024-02-27,246.24
1241,1,12,2024-02-27,174.83
1868,5,5,2024-02-27,102.0
1942,1,27,2024-02-28,250.82
4927,4,49,2024-02-28,283.56
5500,6,6,2024-02-28,282.09
9504,4,32,2024-02-28,224.6
4229,2,50,2024-02-28,227.95
1900,3,35,2024-02-28,143.26
762,1,27,2024-02-28,127.27
6474,4,21,2024-02-28,236.32
9181,1,46,2024-02-28,196.97
3715,3,7,2024-02-28,155.36
7667,6,40,2024-02-28,223.94
7202,2,23,2024-02-28,136.89
1782,2,37,2024-02-29,147.06
2128,4,12,2024-02-29,124.13
3494,2,37,2024-02-29,109.47
3856,6,10,2024-02-29,100.83
6570,2,4,2024-02-29,139.0
8847,5,45,2024-02-29,147.48
736,5,7,2024-02-29,196.69
2902,6,14,2024-02-29,105.57
4163,4,33,2024-02-29,121.6
4223,1,9,2024-02-29,172.22
2644,2,14,2024-02-29,210.39
2992,6,6,2024-02-29,170.35
298,4,22,2024-02-29,131.32
9189,2,1,2024-02-29,188.32
4565,3,22,2024-03-01,258.31
8185,1,9,2024-03-01,262.41
6544,6,9,2024-03-01,104.7
4543,1,23,2024-03-01,227.54
2243,5,43,2024-03-01,118.26
8658,6,38,2024-03-01,178.57
2601,6,31,2024-03-01,198.81
6981,2,48,2024-03-01,255.63
8308,6,9,2024-03-01,166.15
6029,4,44,2024-03-01,217.2
4831,3,35,2024-03-01,242.49
2862,5,45,2024-03-01,105.26
8506,4,9,2024-03-01,281.52
4546,3,19,2024-03-01,200.16
2008,4,50,2024-03-01,283.15
6030,5,37,2024-03-01,271.97
4519,4,8,2024-03-01,239.41
2182,4,36,2024-03-01,262.11
3784,1,19,2024-03-01,196.28
4428,4,35,2024-03-01,299.97
2112,4,29,2024-03-01,226.61
834,6,14,2024-03-01,270.84
8894,5,4,2024-03-01,298.04
4066,4,40,2024-03-02,120.35
9239,4,29,2024-03-02,231.81
6464,1,13,2024-03-02,154.63
9572,4,48,2024-03-02,256.04
7946,6,4,2024-03-02,204.63
9288,3,19,2024-03-02,225.77
2319,5,16,2024-03-02,241.55
3684,4,22,2024-03-02,104.61
2695,5,29,2024-03-02,244.23
2618,5,17,2024-03-02,264.24
1658,4,2,2024-03-02,299.79
3193,1,11,2024-03-02,212.77
9826,2,43,2024-03-02,170.2
6219,4,21,2024-03-02,155.09
4642,2,39,2024-03-02,271.16
9177,4,22,2024-03-02,151.33
2815,4,25,2024-03-02,232.83
1750,3,14,2024-03-02,275.95
7521,6,41,2024-03-02,156.04
9543,5,30,2024-03-02,125.69
983,6,19,2024-03-02,118.43
6036,1,13,2024-03-03,283.28
1867,2,14,2024-03-03,146.69
8037,2,42,2024-03-03,163.13
2269,4,44,2024-03-03,275.3
4447,4,2,2024-03-03,129.95
8150,2,18,2024-03-03,180.8
7966,4,10,2024-03-03,123.17
9545,4,38,2024-03-03,207.44
9718,6,11,2024-03-03,130.25
3701,6,47,2024-03-03,136.0
8825,2,6,2024-03-03,296.88
6569,5,5,2024-03-03,190.28
8912,4,31,2024-03-03,275.29
5927,2,12,2024-03-03,138.93
7068,3,18,2024-03-03,106.12
7914,5,47,2024-03-04,176.46
6998,3,4,2024-03-04,134.76
8210,3,14,2024-03-04,120.09
433,1,39,2024-03-04,170.78
7323,4,28,2024-03-04,147.42
7913,2,12,2024-03-04,261.95
858,4,19,2024-03-04,179.75
5706,5,40,2024-03-04,205.95
5120,4,24,2024-03-04,182.45
6105,3,10,2024-03-04,153.65
5423,4,16,2024-03-04,261.93
4175,3,50,2024-03-04,165.98
5790,6,32,2024-03-04,258.19
5684,1,18,2024-03-05,128.32
3978,5,18,2024-03-05,276.78
3570,6,2,2024-03-05,226.19
1423,3,34,2024-03-05,225.46
5438,3,35,2024-03-05,239.68
2403,5,28,2024-03-05,259.88
9548,5,31,2024-03-05,283.44
4883,5,16,2024-03-05,279.64
9349,5,15,2024-03-05,177.38
895,5,11,2024-03-06,254.57
2663,2,25,2024-03-06,294.51
9619,5,26,2024-03-06,297.86
5198,5,22,2024-03-06,154.29
8053,4,17,2024-03-06,160.32
4840,5,24,2024-03-06,199.72
1635,1,17,2024-03-06,187.81
7102,6,47,2024-03-06,128.44
8826,3,47,2024-03-06,205.69
4437,6,29,2024-03-07,288.48
3635,6,19,2024-03-07,103.72
9203,6,15,2024-03-07,161.44
7823,1,24,2024-03-07,219.59
3736,6,42,2024-03-07,139.66
5015,3,3,2024-03-07,222.9
5331,4,16,2024-03-07,112.58
2604,2,31,2024-03-07,152.74
796,3,9,2024-03-07,177.77
1565,6,25,2024-03-07,230.12
6982,4,28,2024-03-07,220.89
4832,1,37,2024-03-07,271.53
7495,3,7,2024-03-07,134.58
1882,1,17,2024-03-07,124.66
5209,1,39,2024-03-07,295.93
3390,5,32,2024-03-08,277.13
3234,6,18,2024-03-08,103.86
2150,3,10,2024-03-08,180.64
7896,4,2,2024-03-08,211.7
6010,2,6,2024-03-08,225.94
5295,4,44,2024-03-08,201.84
7970,3,49,2024-03-08,182.08
6345,6,9,2024-03-08,174.92
5578,3,20,2024-03-08,252.84
8865,6,28,2024-03-08,150.37
4790,1,46,2024-03-08,118.17
3373,5,25,2024-03-08,241.19
9357,5,7,2024-03-08,122.47
3247,3,44,2024-03-08,274.67
3478,5,43,2024-03-08,249.22
6473,5,17,2024-03-09,267.2
3086,4,23,2024-03-09,165.52
191,5,47,2024-03-09,196.34
9011,2,16,2024-03-09,168.96
3142,2,28,2024-03-09,292.4
5427,1,36,2024-03-09,227.49
1650,6,47,2024-03-09,115.01
9578,6,28,2024-03-10,170.99
1857,2,18,2024-03-10,224.62
1760,4,40,2024-03-10,273.35
616,1,24,2024-03-10,142.67
7506,3,9,2024-03-10,126.88
6431,3,37,2024-03-10,171.99
7184,2,8,2024-03-10,150.06
3884,5,21,2024-03-10,271.84
4473,2,5,2024-03-10,170.54
4500,3,18,2024-03-10,283.07
9918,5,26,2024-03-10,190.13
6763,1,37,2024-03-10,248.3
1963,6,1,2024-03-11,227.63
8679,2,11,2024-03-11,245.93
6236,4,34,2024-03-11,197.2
9529,6,46,2024-03-11,188.26
3618,2,41,2024-03-11,296.82
6938,5,29,2024-03-11,212.31
21,6,40,2024-03-11,256.8
3980,6,18,2024-03-11,280.49
2247,4,9,2024-03-11,209.79
7519,4,2,2024-03-11,281.64
141,2,13,2024-03-11,167.52
7934,5,47,2024-03-11,181.66
9632,6,9,2024-03-12,267.27
7105,2,46,2024-03-12,155.47
6127,2,21,2024-03-12,275.54
7185,5,36,2024-03-12,103.5
5091,4,36,2024-03-12,133.18
3925,4,37,2024-03-12,172.45
8925,4,20,2024-03-12,246.76
847,1,33,2024-03-12,118.5
3422,1,26,2024-03-12,191.98
1812,4,21,2024-03-12,268.9
2333,3,39,2024-03-12,123.63
102,6,10,2024-03-12,186.82
8431,3,2,2024-03-12,184.85
5760,4,13,2024-03-12,130.53
3293,3,5,2024-03-12,195.13
3221,2,3,2024-03-12,199.29
7240,3,33,2024-03-12,113.94
3392,5,12,2024-03-12,242.39
6618,2,22,2024-03-12,122.28
4536,4,32,2024-03-13,207.38
1516,2,23,2024-03-13,211.98
95,1,47,2024-03-13,294.96
1744,4,34,2024-03-13,163.66
1864,1,46,2024-03-13,214.42
4743,5,50,2024-03-13,190.05
6289,3,35,2024-03-13,224.69
3742,5,35,2024-03-13,183.92
6318,2,5,2024-03-13,133.74
9546,4,33,2024-03-13,134.22
1646,5,48,2024-03-13,185.92
2615,6,46,2024-03-13,136.7
9857,3,9,2024-03-13,105.42
5621,4,3,2024-03-13,227.05
9119,3,27,2024-03-13,264.05
1461,6,28,2024-03-13,246.05
6167,5,22,2024-03-13,197.97
2921,5,36,2024-03-14,135.58
5237,1,33,2024-03-14,200.91
4298,2,29,2024-03-14,115.83
7805,4,15,2024-03-14,110.16
4463,5,30,2024-03-14,296.9
4376,3,46,2024-03-14,219.78
8683,1,37,2024-03-14,104.88
7841,4,15,2024-03-14,143.55
8376,4,28,2024-03-14,273.55
2052,3,44,2024-03-14,298.34
3473,4,32,2024-03-14,194.63
5127,3,21,2024-03-14,144.32
7014,3,42,2024-03-14,223.36
6003,5,2,2024-03-14,206.13
9995,5,32,2024-03-14,206.58
7886,1,9,2024-03-14,153.14
6987,2,26,2024-03-15,239.84
7600,4,1,2024-03-15,273.89
9520,3,36,2024-03-15,124.63
5487,6,16,2024-03-15,101.2
5129,2,3,2024-03-15,210.27
4157,6,14,2024-03-15,133.98
2010,6,10,2024-03-15,124.33
8816,5,25,2024-03-15,244.14
360,2,11,2024-03-15,198.2
941,6,31,2024-03-15,252.27
5519,6,6,2024-03-16,293.92
3532,1,37,2024-03-16,265.53
7901,2,34,2024-03-16,275.85
320,6,1,2024-03-16,159.46
2376,4,20,2024-03-16,139.23
5576,1,43,2024-03-16,103.7
5193,5,15,2024-03-16,176.12
7199,4,43,2024-03-16,235.2
4182,1,2,2024-03-16,245.62
8705,3,12,2024-03-16,229.71
902,4,18,2024-03-16,209.73
1026,5,31,2024-03-16,288.64
4321,5,9,2024-03-16,270.31
6788,6,17,2024-03-16,117.34
5208,3,50,2024-03-16,254.82
435,6,50,2024-03-16,180.38
8760,6,17,2024-03-17,159.67
5655,3,9,2024-03-17,288.8
9631,4,6,2024-03-17,194.38
7130,3,13,2024-03-17,136.55
8614,4,47,2024-03-17,290.39
7373,4,1,2024-03-17,110.12
2901,4,25,2024-03-17,256.05
5773,2,32,2024-03-17,173.91
6502,6,30,2024-03-17,294.34
6013,2,34,2024-03-17,289.19
8878,6,35,2024-03-17,288.28
3418,5,45,2024-03-17,173.8
5471,1,42,2024-03-17,291.99
5312,3,50,2024-03-17,187.47
662,4,35,2024-03-17,101.99
8175,2,36,2024-03-17,175.89
8710,3,28,2024-03-18,128.68
8642,2,41,2024-03-18,171.9
7560,4,5,2024-03-18,248.22
1246,3,44,2024-03-18,189.54
8788,6,20,2024-03-18,188.78
4089,4,8,2024-03-18,134.99
9149,5,43,2024-03-18,271.41
8990,4,8,2024-03-18,245.88
2239,6,16,2024-03-18,179.63
2913,4,48,2024-03-18,128.63
4034,5,31,2024-03-18,114.6
1059,1,32,2024-03-18,187.65
1391,4,45,2024-03-18,235.91
775,4,31,2024-03-19,133.57
9007,4,30,2024-03-19,202.3
5122,6,3,2024-03-19,250.71
6729,4,31,2024-03-19,275.58
6049,1,1,2024-03-19,206.49
3644,5,1,2024-03-19,119.08
1318,4,49,2024-03-19,203.34
8004,3,34,2024-03-19,151.99
3531,4,22,2024-03-19,190.63
6111,3,38,2024-03-19,175.18
6517,6,26,2024-03-19,189.13
9987,4,38,2024-03-20,269.38
2057,6,21,2024-03-20,122.44
8547,6,36,2024-03-20,268.03
3949,1,6,2024-03-20,219.14
8260,1,43,2024-03-20,269.6
1041,4,50,2024-03-20,207.86
3364,2,39,2024-03-20,203.13
7977,5,13,2024-03-20,240.94
7475,2,15,2024-03-20,233.6
9513,1,5,2024-03-21,106.66
5225,2,36,2024-03-21,223.77
8389,1,49,2024-03-21,100.78
1195,1,42,2024-03-21,111.84
9303,6,15,2024-03-21,273.04
5770,3,14,2024-03-21,154.1
7204,5,46,2024-03-21,187.39
6421,5,30,2024-03-21,286.63
773,6,26,2024-03-21,196.93
5689,6,42,2024-03-21,267.4
1616,5,26,2024-03-22,257.31
6141,4,3,2024-03-22,259.15
5088,5,42,2024-03-22,155.25
2282,4,15,2024-03-22,105.36
7880,5,17,2024-03-22,217.24
8689,1,36,2024-03-22,185.43
9682,2,49,2024-03-22,267.98
4895,3,46,2024-03-22,153.99
9355,2,36,2024-03-22,281.34
8850,2,45,2024-03-22,296.46
404,5,19,2024-03-22,261.98
8325,3,16,2024-03-22,268.2
5480,3,12,2024-03-22,215.49
4936,6,18,2024-03-22,212.28
2950,4,16,2024-03-22,230.19
1741,1,41,2024-03-23,235.77
9426,3,7,2024-03-23,190.82
900,2,25,2024-03-23,228.38
6390,1,47,2024-03-23,166.16
3914,1,24,2024-03-23,262.08
8209,6,30,2024-03-23,156.54
2589,1,24,2024-03-23,178.26
